guid,pubDate,mp_profile_url,mp_short_nm,min_title,deadline,merged_description
https://www.ourcommons.ca/PublicationSearch/en/13065350,2024-05-03 14:36:54-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-06-02 14:36:54-04:00,"Report of the Canada Development Investment Corporation (including Canada Enterprise Emergency Funding Corporation and Canada Growth Fund), together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-471-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13064941,2024-05-03 14:20:56-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88316,Mr. Fraser,"Minister of Housing, Infrastructure and Communities) ",2024-06-02 14:20:56-04:00,"Report of the Canada Mortgage and Housing Corporation, together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-108-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities)"
https://www.ourcommons.ca/PublicationSearch/en/13063062,2024-05-03 11:51:52-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89408,Mr. Duclos,Minister of Public Services and Procurement) ,2024-06-02 11:51:52-04:00,"Report of the Canada Post Corporation, together with the Auditors' Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-20-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Government Operations and Estimates)"
https://www.ourcommons.ca/PublicationSearch/en/13062974,2024-05-03 11:41:25-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-02 11:41:25-04:00,"Report of the Pacific Pilotage Authority, together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-418-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13062798,2024-05-03 11:04:22-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-02 11:04:22-04:00,"Report of VIA Rail Canada Inc., together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-128-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13062735,2024-05-03 10:52:51-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89300,Mr. Wilkinson,Minister of Energy and Natural Resources) ,2024-06-02 10:52:51-04:00,"Report of the Nuclear Waste Management Organization, together with the Auditors' Report, for the year 2023, pursuant to the Nuclear Fuel Waste Act, S.C. 2002, c. 23, s. 19.1.  — Sessional Paper No. 8560-441-808-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Natural Resources)"
https://www.ourcommons.ca/PublicationSearch/en/13062702,2024-05-03 10:41:38-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-02 10:41:38-04:00,"Report of the Laurentian Pilotage Authority, together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-416-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13062671,2024-05-03 10:38:57-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89300,Mr. Wilkinson,Minister of Energy and Natural Resources) ,2024-06-02 10:38:57-04:00,"Report on the administration of the Canada Petroleum Resources Act for the year 2023, pursuant to the Canada Petroleum Resources Act, R.S. 1985, c. 36 (2nd Supp.), s. 109.  — Sessional Paper No. 8560-441-455-05. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Natural Resources)"
https://www.ourcommons.ca/PublicationSearch/en/13062626,2024-05-03 10:31:28-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-02 10:31:28-04:00,"Report of the Great Lakes Pilotage Authority, together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-417-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13062559,2024-05-03 10:23:01-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-02 10:23:01-04:00,"Report of the Atlantic Pilotage Authority, together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-415-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13055945,2024-05-02 09:46:04-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-06-01 09:46:04-04:00,"Report of the Canadian Hatching Egg Producers, together with the Auditors' Report, for the year ended December 31, 2023, pursuant to the Farm Products Agencies Act, R.S. 1985, c. F-4, s. 30.  — Sessional Paper No. 8560-441-523-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Agriculture and Agri-Food)"
https://www.ourcommons.ca/PublicationSearch/en/13059822,2024-05-02 18:18:55-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-06-01 18:18:55-04:00,"Summaries of the Corporate Plan and Budgets for 2024-28 of the Royal Canadian Mint, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 125(4).  — Sessional Paper No. 8562-441-810-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13059498,2024-05-02 16:49:25-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-06-01 16:49:25-04:00,"Borrowing Authority Act Report – 2024, pursuant to the Borrowing Authority Act, S.C. 2017, c. 20, s. 103 “8”.  — Sessional Paper No. 8560-441-1262-01. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13059065,2024-05-02 16:07:51-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-06-01 16:07:51-04:00,"Report of the Governor of the Bank of Canada and Statement of Accounts, together with the Auditors' Report, for the year ended December 31, 2023, pursuant to the Bank of Canada Act, R.S. 1985, c. B-2, sbs. 30(3).  — Sessional Paper No. 8560-441-65-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13058876,2024-05-02 15:40:27-04:00,//www.ourcommons.ca/Parliamentarians/en/members/84665,Ms. Freeland,Deputy Prime Minister and Minister of Finance) ,2024-06-01 15:40:27-04:00,"Report of the Royal Canadian Mint, together with the Auditor General's Report, for the year ended December 31, 2023, pursuant to the Financial Administration Act, R.S. 1985, c. F-11, sbs. 150(1).  — Sessional Paper No. 8560-441-176-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Finance)"
https://www.ourcommons.ca/PublicationSearch/en/13057665,2024-05-02 14:14:50-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-01 14:14:50-04:00,"Interim Order Respecting Area 2 of the Pacific Pilotage Authority Region, pursuant to the Pilotage Act, R.S. 1985, c. P-14, sbs. 52.2(8).  — Sessional Paper No. 8560-441-1289-07. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13056843,2024-05-02 12:35:07-04:00,//www.ourcommons.ca/Parliamentarians/en/members/25451,Mr. Rodriguez,Minister of Transport) ,2024-06-01 12:35:07-04:00,"Interim Order for the Protection of North Atlantic Right Whales (Eubalaena glacialis) in the Gulf of St. Lawrence, 2024, pursuant to the Canada Shipping Act, 2001, S.C. 2001, c. 26, sbs. 10.1(7).  — Sessional Paper No. 8560-441-1223-18. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Transport, Infrastructure and Communities)"
https://www.ourcommons.ca/PublicationSearch/en/13056569,2024-05-02 11:53:07-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-06-01 11:53:07-04:00,"Annual Report on the administration of the Greenhouse Gas Pollution Pricing Act for the year 2022, pursuant to the Greenhouse Gas Pollution Pricing Act, S.C. 2018, c. 12, s. 186 ""270"".  — Sessional Paper No. 8560-441-1263-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13056529,2024-05-02 11:40:52-04:00,//www.ourcommons.ca/Parliamentarians/en/members/14171,Mr. Guilbeault,Minister of Environment and Climate Change) ,2024-06-01 11:40:52-04:00,"Report on the operations under the Canada Water Act for the fiscal year ended March 31, 2023, pursuant to the Canada Water Act, R.S. 1985, c. C-11, s. 38.  — Sessional Paper No. 8560-441-363-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Environment and Sustainable Development)"
https://www.ourcommons.ca/PublicationSearch/en/13056411,2024-05-02 11:13:52-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-06-01 11:13:52-04:00,"Report of the Canadian Turkey Marketing Agency, together with the Auditors' Report, for the year ended December 31, 2023, pursuant to the Farm Products Agencies Act, R.S. 1985, c. F-4, s. 30.  — Sessional Paper No. 8560-441-434-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Agriculture and Agri-Food)"
https://www.ourcommons.ca/PublicationSearch/en/13056280,2024-05-02 10:47:00-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-06-01 10:47:00-04:00,"Report of the Canadian Egg Marketing Agency, together with the Auditors' Report, for the year ended December 31, 2023, pursuant to the Farm Products Agencies Act, R.S. 1985, c. F-4, s. 30.  — Sessional Paper No. 8560-441-433-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Agriculture and Agri-Food)"
https://www.ourcommons.ca/PublicationSearch/en/13056211,2024-05-02 10:26:07-04:00,//www.ourcommons.ca/Parliamentarians/en/members/33,Mr. MacAulay,Minister of Agriculture and Agri-Food) ,2024-06-01 10:26:07-04:00,"Report of the Chicken Farmers of Canada, together with the Auditors' Report, for the year ended December 31, 2023, pursuant to the Farm Products Agencies Act, R.S. 1985, c. F-4, s. 30.  — Sessional Paper No. 8560-441-42-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Agriculture and Agri-Food)"
https://www.ourcommons.ca/PublicationSearch/en/13042222,2024-04-29 09:41:18-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88961,Mr. Blair,Minister of National Defence) ,2024-05-29 09:41:18-04:00,"Report of the Judge Advocate General to the Minister of National Defence on the Administration of Military Justice for the fiscal year ended March 31, 2023, pursuant to the National Defence Act, R.S. 1985, c. N-5, sbs. 9.3(3).  — Sessional Paper No. 8560-441-735-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on National Defence)"
https://www.ourcommons.ca/PublicationSearch/en/13043846,2024-04-29 14:17:12-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88384,Ms. Joly,Minister of Foreign Affairs) ,2024-05-29 14:17:12-04:00,"Copy of the Regulations Amending the Special Economic Measures (Iran) Regulations (P.C. 2024-398), pursuant to the Special Economic Measures Act, S.C. 1992, c. 17, sbs. 7(1).  — Sessional Paper No. 8560-441-495-66. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Foreign Affairs and International Development)"
https://www.ourcommons.ca/PublicationSearch/en/13042245,2024-04-29 10:26:35-04:00,//www.ourcommons.ca/Parliamentarians/en/members/89147,Mr. Boissonnault,"Minister of Employment, Workforce Development and Official Languages) ",2024-05-29 10:26:35-04:00,"Employment Insurance Monitoring and Assessment Report for the fiscal year ended March 31, 2023, pursuant to the Employment Insurance Act, S.C. 1996, c. 23, sbs. 3(3).  — Sessional Paper No. 8560-441-322-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons with Disabilities)"
https://www.ourcommons.ca/PublicationSearch/en/13042234,2024-04-29 10:15:02-04:00,//www.ourcommons.ca/Parliamentarians/en/members/88961,Mr. Blair,Minister of National Defence) ,2024-05-29 10:15:02-04:00,"Report of the Military Grievances External Review Committee for the year 2023, pursuant to the National Defence Act, R.S. 1985, c. N-5, sbs. 29.28(2).  — Sessional Paper No. 8560-441-752-03. (Pursuant to Standing Order 32(5), permanently referred to the Standing Committee on National Defence)"
